997 root root 255 255 255 None None
503 Superior colliculus, motor related, intermediate gray layer, sublayer b SCig-b 255 144 255 None 10
511 Superior colliculus, motor related, intermediate gray layer, sublayer c SCig-c 255 144 255 None 10
795 Periaqueductal gray PAG 255 144 255 None 323
50 Precommissural nucleus PRC 255 144 255 None 795
67 Interstitial nucleus of Cajal INC 255 144 255 None 795
587 Nucleus of Darkschewitsch ND 255 144 255 None 795
614454277 Supraoculomotor periaqueductal gray Su3 255 144 255 None 795
1100 Pretectal region PRT 255 144 255 None 323
215 Anterior pretectal nucleus APN 255 144 255 None 1100
531 Medial pretectal area MPT 255 144 255 None 1100
628 Nucleus of the optic tract NOT 255 144 255 None 1100
634 Nucleus of the posterior commissure NPC 255 144 255 None 1100
706 Olivary pretectal nucleus OP 255 144 255 None 1100
1061 Posterior pretectal nucleus PPT 255 144 255 None 1100
549009203 Retroparafascicular nucleus RPF 255 144 255 None 1100
549009207 Intercollicular nucleus InCo 255 144 255 None 323
616 Cuneiform nucleus CUN 255 144 255 None 323
214 Red nucleus RN 255 144 255 None 323
35 Oculomotor nucleus III 255 144 255 None 323
549009211 Medial accesory oculomotor nucleus MA3 255 144 255 None 323
975 Edinger-Westphal nucleus EW 255 144 255 None 323
115 Trochlear nucleus IV 255 144 255 None 323
606826663 Paratrochlear nucleus Pa4 255 144 255 None 323
757 Ventral tegmental nucleus VTN 255 144 255 None 323
231 Anterior tegmental nucleus AT 255 144 255 None 323
66 Lateral terminal nucleus of the accessory optic tract LT 255 144 255 None 323
75 Dorsal terminal nucleus of the accessory optic tract DT 255 144 255 None 323
58 Medial terminal nucleus of the accessory optic tract MT 255 144 255 None 323
615 Substantia nigra, lateral part SNl 255 144 255 None 323
348 Midbrain, behavioral state related MBsta 255 144 255 None 313
374 Substantia nigra, compact part SNc 255 166 255 None 348
1052 Pedunculopontine nucleus PPN 255 166 255 None 348
165 Midbrain raphe nuclei RAmb 255 166 255 None 348
12 Interfascicular nucleus raphe IF 255 166 255 None 165
100 Interpeduncular nucleus IPN 255 166 255 None 165
607344834 Interpeduncular nucleus, rostral IPR 255 166 255 None 100
607344838 Interpeduncular nucleus, caudal IPC 255 166 255 None 100
607344842 Interpeduncular nucleus, apical IPA 255 166 255 None 100
607344846 Interpeduncular nucleus, lateral IPL 255 166 255 None 100
607344850 Interpeduncular nucleus, intermediate IPI 255 166 255 None 100
607344854 Interpeduncular nucleus, dorsomedial IPDM 255 166 255 None 100
607344858 Interpeduncular nucleus, dorsolateral IPDL 255 166 255 None 100
607344862 Interpeduncular nucleus, rostrolateral IPRL 255 166 255 None 100
197 Rostral linear nucleus raphe RL 255 166 255 None 165
591 Central linear nucleus raphe CLI 255 166 255 None 165
872 Dorsal nucleus raphe DR 255 166 255 None 165
1065 Hindbrain HB 255 155 136 None 343
771 Pons P 255 155 136 None 1065
1132 Pons, sensory related P-sen 255 174 111 None 771
612 Nucleus of the lateral lemniscus NLL 255 174 111 None 1132
82 Nucleus of the lateral lemniscus, dorsal part NLLd 255 174 111 None 612
90 Nucleus of the lateral lemniscus, horizontal part NLLh 255 174 111 None 612
99 Nucleus of the lateral lemniscus, ventral part NLLv 255 174 111 None 612
7 Principal sensory nucleus of the trigeminal PSV 255 174 111 None 1132
867 Parabrachial nucleus PB 255 174 111 None 1132
123 Koelliker-Fuse subnucleus KF 255 174 111 None 867
881 Parabrachial nucleus, lateral division PBl 255 174 111 None 867
860 Parabrachial nucleus, lateral division, central lateral part PBlc 255 174 111 None 881
868 Parabrachial nucleus, lateral division, dorsal lateral part PBld 255 174 111 None 881
875 Parabrachial nucleus, lateral division, external lateral part PBle 255 174 111 None 881
883 Parabrachial nucleus, lateral division, superior lateral part PBls 255 174 111 None 881
891 Parabrachial nucleus, lateral division, ventral lateral part PBlv 255 174 111 None 881
890 Parabrachial nucleus, medial division PBm 255 174 111 None 867
899 Parabrachial nucleus, medial division, external medial part PBme 255 174 111 None 890
915 Parabrachial nucleus, medial division, medial medial part PBmm 255 174 111 None 890
923 Parabrachial nucleus, medial division, ventral medial part PBmv 255 174 111 None 890
398 Superior olivary complex SOC 255 174 111 None 1132
122 Superior olivary complex, periolivary region POR 255 174 111 None 398
105 Superior olivary complex, medial part SOCm 255 174 111 None 398
114 Superior olivary complex, lateral part SOCl 255 174 111 None 398
987 Pons, motor related P-mot 255 186 134 None 771
280 Barrington's nucleus B 255 186 134 None 987
880 Dorsal tegmental nucleus DTN 255 186 134 None 987
283 Lateral tegmental nucleus LTN 255 186 134 None 987
599626927 Posterodorsal tegmental nucleus PDTg 255 186 134 None 987
898 Pontine central gray PCG 255 186 134 None 987
931 Pontine gray PG 255 186 134 None 987
1093 Pontine reticular nucleus, caudal part PRNc 255 186 134 None 987
552 Pontine reticular nucleus, ventral part PRNv 255 186 134 None 987
318 Supragenual nucleus SG 255 186 134 None 987
462 Superior salivatory nucleus SSN 255 186 134 None 987
534 Supratrigeminal nucleus SUT 255 186 134 None 987
574 Tegmental reticular nucleus TRN 255 186 134 None 987
621 Motor nucleus of trigeminal V 255 186 134 None 987
549009215 Peritrigeminal zone P5 255 186 134 None 987
549009219 Accessory trigeminal nucleus Acs5 255 186 134 None 987
549009223 Parvicellular motor 5 nucleus PC5 255 186 134 None 987
549009227 Intertrigeminal nucleus I5 255 186 134 None 987
1117 Pons, behavioral state related P-sat 255 195 149 None 771
679 Superior central nucleus raphe CS 255 195 149 None 1117
137 Superior central nucleus raphe, lateral part CSl 255 195 149 None 679
130 Superior central nucleus raphe, medial part CSm 255 195 149 None 679
147 Locus ceruleus LC 255 195 149 None 1117
162 Laterodorsal tegmental nucleus LDT 255 195 149 None 1117
604 Nucleus incertus NI 255 195 149 None 1117
146 Pontine reticular nucleus PRNr 255 195 149 None 1117
238 Nucleus raphe pontis RPO 255 195 149 None 1117
350 Subceruleus nucleus SLC 255 195 149 None 1117
358 Sublaterodorsal nucleus SLD 255 195 149 None 1117
354 Medulla MY 255 155 205 None 1065
386 Medulla, sensory related MY-sen 255 165 210 None 354
207 Area postrema AP 255 165 210 None 386
607 Cochlear nuclei CN 255 165 210 None 386
112 Granular lamina of the cochlear nuclei CNlam 255 165 210 None 607
560 Cochlear nucleus, subpedunclular granular region CNspg 255 165 210 None 607
96 Dorsal cochlear nucleus DCO 255 165 210 None 607
101 Ventral cochlear nucleus VCO 255 165 210 None 607
720 Dorsal column nuclei DCN 255 165 210 None 386
711 Cuneate nucleus CU 255 165 210 None 720
1039 Gracile nucleus GR 255 165 210 None 720
903 External cuneate nucleus ECU 255 165 210 None 386
642 Nucleus of the trapezoid body NTB 255 165 210 None 386
651 Nucleus of the solitary tract NTS 255 165 210 None 386
659 Nucleus of the solitary tract, central part NTSce 255 165 210 None 651
666 Nucleus of the solitary tract, commissural part NTSco 255 165 210 None 651
674 Nucleus of the solitary tract, gelatinous part NTSge 255 165 210 None 651
682 Nucleus of the solitary tract, lateral part NTSl 255 165 210 None 651
691 Nucleus of the solitary tract, medial part NTSm 255 165 210 None 651
429 Spinal nucleus of the trigeminal, caudal part SPVC 255 165 210 None 386
437 Spinal nucleus of the trigeminal, interpolar part SPVI 255 165 210 None 386
445 Spinal nucleus of the trigeminal, oral part SPVO 255 165 210 None 386
77 Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part SPVOcdm 255 165 210 None 445
53 Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone SPVOmdmd 255 165 210 None 445
61 Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone SPVOmdmv 255 165 210 None 445
45 Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part SPVOrdm 255 165 210 None 445
69 Spinal nucleus of the trigeminal, oral part, ventrolateral part SPVOvl 255 165 210 None 445
589508451 Paratrigeminal nucleus Pa5 255 165 210 None 386
789 Nucleus z z 255 165 210 None 386
370 Medulla, motor related MY-mot 255 179 217 None 354
653 Abducens nucleus VI 255 179 217 None 370
568 Accessory abducens nucleus ACVI 255 179 217 None 370
661 Facial motor nucleus VII 255 179 217 None 370
576 Accessory facial motor nucleus ACVII 255 179 217 None 370
640 Efferent vestibular nucleus EV 255 179 217 None 370
135 Nucleus ambiguus AMB 255 179 217 None 370
939 Nucleus ambiguus, dorsal division AMBd 255 179 217 None 135
143 Nucleus ambiguus, ventral division AMBv 255 179 217 None 135
839 Dorsal motor nucleus of the vagus nerve DMX 255 179 217 None 370
887 Efferent cochlear group ECO 255 179 217 None 370
1048 Gigantocellular reticular nucleus GRN 255 179 217 None 370
372 Infracerebellar nucleus ICB 255 179 217 None 370
83 Inferior olivary complex IO 255 179 217 None 370
136 Intermediate reticular nucleus IRN 255 179 217 None 370
106 Inferior salivatory nucleus ISN 255 179 217 None 370
203 Linear nucleus of the medulla LIN 255 179 217 None 370
235 Lateral reticular nucleus LRN 255 179 217 None 370
955 Lateral reticular nucleus, magnocellular part LRNm 255 179 217 None 235
963 Lateral reticular nucleus, parvicellular part LRNp 255 179 217 None 235
307 Magnocellular reticular nucleus MARN 255 179 217 None 370
395 Medullary reticular nucleus MDRN 255 179 217 None 370
1098 Medullary reticular nucleus, dorsal part MDRNd 255 179 217 None 395
1107 Medullary reticular nucleus, ventral part MDRNv 255 179 217 None 395
852 Parvicellular reticular nucleus PARN 255 179 217 None 370
859 Parasolitary nucleus PAS 255 179 217 None 370
938 Paragigantocellular reticular nucleus PGRN 255 179 217 None 370
970 Paragigantocellular reticular nucleus, dorsal part PGRNd 255 179 217 None 938
978 Paragigantocellular reticular nucleus, lateral part PGRNl 255 179 217 None 938
154 Perihypoglossal nuclei PHY 255 179 217 None 370
161 Nucleus intercalatus NIS 255 179 217 None 154
177 Nucleus of Roller NR 255 179 217 None 154
169 Nucleus prepositus PRP 255 179 217 None 154
995 Paramedian reticular nucleus PMR 255 179 217 None 370
1069 Parapyramidal nucleus PPY 255 179 217 None 370
185 Parapyramidal nucleus, deep part PPYd 255 179 217 None 1069
193 Parapyramidal nucleus, superficial part PPYs 255 179 217 None 1069
701 Vestibular nuclei VNC 255 179 217 None 370
209 Lateral vestibular nucleus LAV 255 179 217 None 701
202 Medial vestibular nucleus MV 255 179 217 None 701
225 Spinal vestibular nucleus SPIV 255 179 217 None 701
217 Superior vestibular nucleus SUV 255 179 217 None 701
765 Nucleus x x 255 179 217 None 370
773 Hypoglossal nucleus XII 255 179 217 None 370
781 Nucleus y y 255 179 217 None 370
76 Interstitial nucleus of the vestibular nerve INV 255 179 217 None 370
379 Medulla, behavioral state related MY-sat 255 198 226 None 354
206 Nucleus raphe magnus RM 255 198 226 None 379
230 Nucleus raphe pallidus RPA 255 198 226 None 379
222 Nucleus raphe obscurus RO 255 198 226 None 379
512 Cerebellum CB 240 240 128 None 8
528 Cerebellar cortex CBX 240 240 128 None 512
1144 Cerebellar cortex, molecular layer CBXmo 255 252 145 None 528
1145 Cerebellar cortex, Purkinje layer CBXpu 255 252 145 None 528
1143 Cerebellar cortex, granular layer CBXgr 236 231 84 None 528
645 Vermal regions VERM 255 252 145 None 528
912 Lingula (I) LING 255 252 145 None 645
10707 Lingula (I), molecular layer LINGmo 255 252 145 None 912
10706 Lingula (I), Purkinje layer LINGpu 255 252 145 None 912
10705 Lingula (I), granular layer LINGgr 236 231 84 None 912
920 Central lobule CENT 255 252 145 None 645
976 Lobule II CENT2 255 252 145 None 920
10710 Lobule II, molecular layer CENT2mo 255 252 145 None 976
10709 Lobule II, Purkinje layer CENT2pu 255 252 145 None 976
10708 Lobule II, granular layer CENT2gr 236 231 84 None 976
984 Lobule III CENT3 255 252 145 None 920
10713 Lobule III, molecular layer CENT3mo 255 252 145 None 984
10712 Lobule III, Purkinje layer CENT3pu 255 252 145 None 984
10711 Lobule III, granular layer CENT3gr 236 231 84 None 984
928 Culmen CUL 255 252 145 None 645
992 Lobule IV CUL4 255 252 145 None 928
10716 Lobule IV, molecular layer CUL4mo 255 252 145 None 992
10715 Lobule IV, Purkinje layer CUL4pu 255 252 145 None 992
10714 Lobule IV, granular layer CUL4gr 236 231 84 None 992
1001 Lobule V CUL5 255 252 145 None 928
10719 Lobule V, molecular layer CUL5mo 255 252 145 None 1001
10718 Lobule V, Purkinje layer CUL5pu 255 252 145 None 1001
10717 Lobule V, granular layer CUL5gr 236 231 84 None 1001
1091 Lobules IV-V CUL4, 5 255 252 145 None 928
10722 Lobules IV-V, molecular layer CUL4, 5mo 255 252 145 None 1091
10721 Lobules IV-V, Purkinje layer CUL4, 5pu 255 252 145 None 1091
10720 Lobules IV-V, granular layer CUL4, 5gr 236 231 84 None 1091
936 Declive (VI) DEC 255 252 145 None 645
10725 Declive (VI), molecular layer DECmo 255 252 145 None 936
10724 Declive (VI), Purkinje layer DECpu 255 252 145 None 936
10723 Declive (VI), granular layer DECgr 236 231 84 None 936
944 Folium-tuber vermis (VII) FOTU 255 252 145 None 645
10728 Folium-tuber vermis (VII), molecular layer FOTUmo 255 252 145 None 944
10727 Folium-tuber vermis (VII), Purkinje layer FOTUpu 255 252 145 None 944
10726 Folium-tuber vermis (VII), granular layer FOTUgr 236 231 84 None 944
951 Pyramus (VIII) PYR 255 252 145 None 645
10731 Pyramus (VIII), molecular layer PYRmo 255 252 145 None 951
10730 Pyramus (VIII), Purkinje layer PYRpu 255 252 145 None 951
10729 Pyramus (VIII), granular layer PYRgr 236 231 84 None 951
957 Uvula (IX) UVU 255 252 145 None 645
10734 Uvula (IX), molecular layer UVUmo 255 252 145 None 957
10733 Uvula (IX), Purkinje layer UVUpu 255 252 145 None 957
10732 Uvula (IX), granular layer UVUgr 236 231 84 None 957
968 Nodulus (X) NOD 255 252 145 None 645
10737 Nodulus (X), molecular layer NODmo 255 252 145 None 968
10736 Nodulus (X), Purkinje layer NODpu 255 252 145 None 968
10735 Nodulus (X), granular layer NODgr 236 231 84 None 968
1073 Hemispheric regions HEM 255 252 145 None 528
1007 Simple lobule SIM 255 252 145 None 1073
10674 Simple lobule, molecular layer SIMmo 255 252 145 None 1007
10673 Simple lobule, Purkinje layer SIMpu 255 252 145 None 1007
10672 Simple lobule, granular layer SIMgr 236 231 84 None 1007
1017 Ansiform lobule AN 255 252 145 None 1073
1056 Crus 1 ANcr1 255 252 145 None 1017
10677 Crus 1, molecular layer ANcr1mo 255 252 145 None 1056
10676 Crus 1, Purkinje layer ANcr1pu 255 252 145 None 1056
10675 Crus 1, granular layer ANcr1gr 236 231 84 None 1056
1064 Crus 2 ANcr2 255 252 145 None 1017
10680 Crus 2, molecular layer ANcr2mo 255 252 145 None 1064
10679 Crus 2, Purkinje layer ANcr2pu 255 252 145 None 1064
10678 Crus 2, granular layer ANcr2gr 236 231 84 None 1064
1025 Paramedian lobule PRM 255 252 145 None 1073
10683 Paramedian lobule, molecular layer PRMmo 255 252 145 None 1025
10682 Paramedian lobule, Purkinje layer PRMpu 255 252 145 None 1025
10681 Paramedian lobule, granular layer PRMgr 236 231 84 None 1025
1033 Copula pyramidis COPY 255 252 145 None 1073
10686 Copula pyramidis, molecular layer COPYmo 255 252 145 None 1033
10685 Copula pyramidis, Purkinje layer COPYpu 255 252 145 None 1033
10684 Copula pyramidis, granular layer COPYgr 236 231 84 None 1033
1041 Paraflocculus PFL 255 252 145 None 1073
10689 Paraflocculus, molecular layer PFLmo 255 252 145 None 1041
10688 Paraflocculus, Purkinje layer PFLpu 255 252 145 None 1041
10687 Paraflocculus, granular layer PFLgr 236 231 84 None 1041
1049 Flocculus FL 255 252 145 None 1073
10692 Flocculus, molecular layer FLmo 255 252 145 None 1049
10691 Flocculus, Purkinje layer FLpu 255 252 145 None 1049
10690 Flocculus, granular layer FLgr 236 231 84 None 1049
519 Cerebellar nuclei CBN 240 240 128 None 512
989 Fastigial nucleus FN 255 253 188 None 519
91 Interposed nucleus IP 255 253 188 None 519
846 Dentate nucleus DN 255 253 188 None 519
589508455 Vestibulocerebellar nucleus VeCB 255 253 188 None 519
1009 fiber tracts fiber tracts 204 204 204 None 997
967 cranial nerves cm 204 204 204 None 1009
885 terminal nerve tn 204 204 204 None 967
949 vomeronasal nerve von 204 204 204 None 967
840 olfactory nerve In 204 204 204 None 967
1016 olfactory nerve layer of main olfactory bulb onl 204 204 204 None 840
21 lateral olfactory tract, general lotg 204 204 204 None 840
665 lateral olfactory tract, body lot 204 204 204 None 21
538 dorsal limb lotd 204 204 204 None 21
459 accessory olfactory tract aolt 204 204 204 None 21
900 anterior commissure, olfactory limb aco 204 204 204 None 840
848 optic nerve IIn 204 204 204 None 967
876 accessory optic tract aot 204 204 204 None 848
916 brachium of the superior colliculus bsc 204 204 204 None 848
336 superior colliculus commissure csc 204 204 204 None 848
117 optic chiasm och 204 204 204 None 848
125 optic tract opt 204 204 204 None 848
357 tectothalamic pathway ttp 204 204 204 None 848
832 oculomotor nerve IIIn 204 204 204 None 967
62 medial longitudinal fascicle mlf 204 204 204 None 832
158 posterior commissure pc 204 204 204 None 832
911 trochlear nerve IVn 204 204 204 None 967
384 trochlear nerve decussation IVd 204 204 204 None 911
710 abducens nerve VIn 204 204 204 None 967
901 trigeminal nerve Vn 204 204 204 None 967
93 motor root of the trigeminal nerve moV 204 204 204 None 901
229 sensory root of the trigeminal nerve sV 204 204 204 None 901
705 midbrain tract of the trigeminal nerve mtV 204 204 204 None 229
794 spinal tract of the trigeminal nerve sptV 204 204 204 None 229
798 facial nerve VIIn 204 204 204 None 967
1131 intermediate nerve iVIIn 204 204 204 None 798
1116 genu of the facial nerve gVIIn 204 204 204 None 798
933 vestibulocochlear nerve VIIIn 204 204 204 None 967
1076 efferent cochleovestibular bundle cvb 204 204 204 None 933
413 vestibular nerve vVIIIn 204 204 204 None 933
948 cochlear nerve cVIIIn 204 204 204 None 933
841 trapezoid body tb 204 204 204 None 948
641 intermediate acoustic stria ias 204 204 204 None 948
506 dorsal acoustic stria das 204 204 204 None 948
658 lateral lemniscus ll 204 204 204 None 948
633 inferior colliculus commissure cic 204 204 204 None 948
482 brachium of the inferior colliculus bic 204 204 204 None 948
808 glossopharyngeal nerve IXn 204 204 204 None 967
917 vagus nerve Xn 204 204 204 None 967
237 solitary tract ts 204 204 204 None 917
717 accessory spinal nerve XIn 204 204 204 None 967
813 hypoglossal nerve XIIn 204 204 204 None 967
925 ventral roots vrt 204 204 204 None 967
792 dorsal roots drt 204 204 204 None 967
932 cervicothalamic tract cett 204 204 204 None 792
570 dorsolateral fascicle dl 204 204 204 None 932
522 dorsal commissure of the spinal cord dcm 204 204 204 None 932
858 ventral commissure of the spinal cord vc 204 204 204 None 932
586 fasciculus proprius fpr 204 204 204 None 932
514 dorsal column dc 204 204 204 None 932
380 cuneate fascicle cuf 204 204 204 None 514
388 gracile fascicle grf 204 204 204 None 514
396 internal arcuate fibers iaf 204 204 204 None 514
697 medial lemniscus ml 204 204 204 None 932
871 spinothalamic tract sst 204 204 204 None 967
29 lateral spinothalamic tract sttl 204 204 204 None 871
389 ventral spinothalamic tract sttv 204 204 204 None 871
245 spinocervical tract scrt 204 204 204 None 871
261 spino-olivary pathway sop 204 204 204 None 871
270 spinoreticular pathway srp 204 204 204 None 871
293 spinovestibular pathway svp 204 204 204 None 871
277 spinotectal pathway stp 204 204 204 None 871
253 spinohypothalamic pathway shp 204 204 204 None 871
285 spinotelenchephalic pathway step 204 204 204 None 871
627 hypothalamohypophysial tract hht 204 204 204 None 285
960 cerebellum related fiber tracts cbf 204 204 204 None 1009
744 cerebellar commissure cbc 204 204 204 None 960
752 cerebellar peduncles cbp 204 204 204 None 960
326 superior cerebelar peduncles scp 204 204 204 None 752
812 superior cerebellar peduncle decussation dscp 204 204 204 None 326
85 spinocerebellar tract sct 204 204 204 None 812
850 uncinate fascicle uf 204 204 204 None 326
866 ventral spinocerebellar tract sctv 204 204 204 None 326
78 middle cerebellar peduncle mcp 204 204 204 None 752
1123 inferior cerebellar peduncle icp 204 204 204 None 752
553 dorsal spinocerebellar tract sctd 204 204 204 None 1123
499 cuneocerebellar tract cct 204 204 204 None 1123
650 juxtarestiform body jrb 204 204 204 None 1123
490 bulbocerebellar tract bct 204 204 204 None 1123
404 olivocerebellar tract oct 204 204 204 None 490
410 reticulocerebellar tract rct 204 204 204 None 490
373 trigeminocerebellar tract tct 204 204 204 None 752
728 arbor vitae arb 204 204 204 None 960
484682512 supra-callosal cerebral white matter scwm 204 204 204 None 1009
983 lateral forebrain bundle system lfbs 204 204 204 None 1009
776 corpus callosum cc 204 204 204 None 983
956 corpus callosum, anterior forceps fa 204 204 204 None 776
579 external capsule ec 204 204 204 None 956
964 corpus callosum, extreme capsule ee 204 204 204 None 776
1108 genu of corpus callosum ccg 204 204 204 None 776
971 corpus callosum, posterior forceps fp 204 204 204 None 776
979 corpus callosum, rostrum ccr 204 204 204 None 776
484682516 corpus callosum, body ccb 204 204 204 None 776
986 corpus callosum, splenium ccs 204 204 204 None 776
784 corticospinal tract cst 204 204 204 None 983
6 internal capsule int 204 204 204 None 784
924 cerebal peduncle cpd 204 204 204 None 784
1036 corticotectal tract cte 204 204 204 None 784
1012 corticorubral tract crt 204 204 204 None 784
1003 corticopontine tract cpt 204 204 204 None 784
994 corticobulbar tract cbt 204 204 204 None 784
190 pyramid py 204 204 204 None 784
198 pyramidal decussation pyd 204 204 204 None 784
1019 corticospinal tract, crossed cstc 204 204 204 None 784
1028 corticospinal tract, uncrossed cstu 204 204 204 None 784
896 thalamus related lfbst 204 204 204 None 983
1092 external medullary lamina of the thalamus em 204 204 204 None 896
14 internal medullary lamina of the thalamus im 204 204 204 None 896
86 middle thalamic commissure mtc 204 204 204 None 896
365 thalamic peduncles tp 204 204 204 None 896
484682520 optic radiation or 204 204 204 None 896
484682524 auditory radiation ar 204 204 204 None 896
1000 extrapyramidal fiber systems eps 204 204 204 None 1009
760 cerebral nuclei related epsc 204 204 204 None 1000
142 pallidothalamic pathway pap 204 204 204 None 760
102 nigrostriatal tract nst 204 204 204 None 760
109 nigrothalamic fibers ntt 204 204 204 None 760
134 pallidotegmental fascicle ptf 204 204 204 None 760
309 striatonigral pathway snp 204 204 204 None 760
317 subthalamic fascicle stf 204 204 204 None 760
877 tectospinal pathway tsp 204 204 204 None 1000
1051 direct tectospinal pathway tspd 204 204 204 None 877
1060 doral tegmental decussation dtd 204 204 204 None 877
1043 crossed tectospinal pathway tspc 204 204 204 None 877
863 rubrospinal tract rust 204 204 204 None 1000
397 ventral tegmental decussation vtd 204 204 204 None 863
221 rubroreticular tract rrt 204 204 204 None 863
736 central tegmental bundle ctb 204 204 204 None 1000
855 retriculospinal tract rst 204 204 204 None 1000
205 retriculospinal tract, lateral part rstl 204 204 204 None 855
213 retriculospinal tract, medial part rstm 204 204 204 None 855
941 vestibulospinal pathway vsp 204 204 204 None 1000
991 medial forebrain bundle system mfbs 204 204 204 None 1009
768 cerebrum related mfbc 204 204 204 None 991
884 amygdalar capsule amc 204 204 204 None 768
892 ansa peduncularis apd 204 204 204 None 768
908 anterior commissure, temporal limb act 204 204 204 None 768
940 cingulum bundle cing 204 204 204 None 768
1099 fornix system fxs 204 204 204 None 768
466 alveus alv 204 204 204 None 1099
530 dorsal fornix df 204 204 204 None 1099
603 fimbria fi 204 204 204 None 1099
745 precommissural fornix, general fxprg 204 204 204 None 1099
420 precommissural fornix diagonal band db 204 204 204 None 745
737 postcommissural fornix fxpo 204 204 204 None 1099
428 medial corticohypothalamic tract mct 204 204 204 None 737
436 columns of the fornix fx 204 204 204 None 737
618 hippocampal commissures hc 204 204 204 None 1099
443 dorsal hippocampal commissure dhc 204 204 204 None 618
449 ventral hippocampal commissure vhc 204 204 204 None 618
713 perforant path per 204 204 204 None 1099
474 angular path ab 204 204 204 None 1099
37 longitudinal association bundle lab 204 204 204 None 768
301 stria terminalis st 204 204 204 None 768
484682528 commissural branch of stria terminalis stc 204 204 204 None 301
824 hypothalamus related mfsbshy 204 204 204 None 991
54 medial forebrain bundle mfb 204 204 204 None 824
405 ventrolateral hypothalamic tract vlt 204 204 204 None 824
174 preoptic commissure poc 204 204 204 None 824
349 supraoptic commissures sup 204 204 204 None 824
817 supraoptic commissures, anterior supa 204 204 204 None 349
825 supraoptic commissures, dorsal supd 204 204 204 None 349
833 supraoptic commissures, ventral supv 204 204 204 None 349
166 premammillary commissure pmx 204 204 204 None 824
341 supramammillary decussation smd 204 204 204 None 824
182 propriohypothalamic pathways php 204 204 204 None 824
762 propriohypothalamic pathways, dorsal phpd 204 204 204 None 182
770 propriohypothalamic pathways, lateral phpl 204 204 204 None 182
779 propriohypothalamic pathways, medial phpm 204 204 204 None 182
787 propriohypothalamic pathways, ventral phpv 204 204 204 None 182
150 periventricular bundle of the hypothalamus pvbh 204 204 204 None 824
46 mammillary related mfbsma 204 204 204 None 824
753 principal mammillary tract pm 204 204 204 None 46
690 mammillothalamic tract mtt 204 204 204 None 46
681 mammillotegmental tract mtg 204 204 204 None 46
673 mammillary peduncle mp 204 204 204 None 46
1068 dorsal thalamus related mfbst 204 204 204 None 824
722 periventricular bundle of the thalamus pvbt 204 204 204 None 1068
1083 epithalamus related mfbse 204 204 204 None 824
802 stria medullaris sm 204 204 204 None 1083
595 fasciculus retroflexus fr 204 204 204 None 1083
611 habenular commissure hbc 204 204 204 None 1083
730 pineal stalk PIS 204 204 204 None 1083
70 midbrain related mfbsm 204 204 204 None 824
547 dorsal longitudinal fascicle dlf 204 204 204 None 70
563 dorsal tegmental tract dtt 204 204 204 None 70
73 ventricular systems VS 170 170 170 None 997
81 lateral ventricle VL 170 170 170 None 73
89 rhinocele RC 170 170 170 None 81
98 subependymal zone SEZ 170 170 170 None 81
108 choroid plexus chpl 170 170 170 None 81
116 choroid fissure chfl 170 170 170 None 81
124 interventricular foramen IVF 170 170 170 None 73
129 third ventricle V3 170 170 170 None 73
140 cerebral aqueduct AQ 170 170 170 None 73
145 fourth ventricle V4 170 170 170 None 73
153 lateral recess V4r 170 170 170 None 145
164 central canal, spinal cord/medulla c 170 170 170 None 73
1024 grooves grv 170 170 170 None 997
1032 grooves of the cerebral cortex grv of CTX 170 170 170 None 1024
1055 endorhinal groove eg 170 170 170 None 1032
1063 hippocampal fissure hf 170 170 170 None 1032
1071 rhinal fissure rf 170 170 170 None 1032
1078 rhinal incisure ri 170 170 170 None 1032
1040 grooves of the cerebellar cortex grv of CBX 170 170 170 None 1024
1087 precentral fissure pce 170 170 170 None 1040
1095 preculminate fissure pcf 170 170 170 None 1040
1103 primary fissure pri 170 170 170 None 1040
1112 posterior superior fissure psf 170 170 170 None 1040
1119 prepyramidal fissure ppf 170 170 170 None 1040
3 secondary fissure sec 170 170 170 None 1040
11 posterolateral fissure plf 170 170 170 None 1040
18 nodular fissure nf 170 170 170 None 1040
25 simple fissure sif 170 170 170 None 1040
34 intercrural fissure icf 170 170 170 None 1040
43 ansoparamedian fissure apf 170 170 170 None 1040
49 intraparafloccular fissure ipf 170 170 170 None 1040
57 paramedian sulcus pms 170 170 170 None 1040
65 parafloccular sulcus pfs 170 170 170 None 1040
624 Interpeduncular fossa IPF 170 170 170 None 1024
304325711 retina retina 127 46 126 None 997
